,emotion,image
34369,3.0,../input/affectnetsample/train_class/class003/image0018492.jpg
34370,7.0,../input/affectnetsample/train_class/class007/image0026881.jpg
34371,3.0,../input/affectnetsample/train_class/class003/image0018187.jpg
34372,7.0,../input/affectnetsample/train_class/class007/image0006771.jpg
34373,3.0,../input/affectnetsample/train_class/class003/image0029816.jpg
34374,2.0,../input/affectnetsample/train_class/class002/image0007274.jpg
34375,4.0,../input/affectnetsample/train_class/class004/image0005691.jpg
34376,2.0,../input/affectnetsample/train_class/class002/image0002417.jpg
34377,5.0,../input/affectnetsample/train_class/class005/image0032065.jpg
34378,4.0,../input/affectnetsample/train_class/class004/image0028820.jpg
34379,8.0,../input/affectnetsample/train_class/class008/image0038937.jpg
34380,7.0,../input/affectnetsample/train_class/class007/image0025758.jpg
34381,7.0,../input/affectnetsample/train_class/class007/image0023256.jpg
34382,3.0,../input/affectnetsample/train_class/class003/image0000588.jpg
34383,4.0,../input/affectnetsample/train_class/class004/image0034014.jpg
34384,3.0,../input/affectnetsample/train_class/class003/image0016357.jpg
34385,5.0,../input/affectnetsample/train_class/class005/image0040514.jpg
34386,5.0,../input/affectnetsample/train_class/class005/image0040574.jpg
34387,5.0,../input/affectnetsample/train_class/class005/image0038383.jpg
34388,4.0,../input/affectnetsample/train_class/class004/image0028359.jpg
34389,5.0,../input/affectnetsample/train_class/class005/image0029077.jpg
34390,7.0,../input/affectnetsample/train_class/class007/image0024865.jpg
34391,4.0,../input/affectnetsample/train_class/class004/image0032769.jpg
34392,8.0,../input/affectnetsample/train_class/class008/image0007479.jpg
34393,4.0,../input/affectnetsample/train_class/class004/image0031022.jpg
34394,5.0,../input/affectnetsample/train_class/class005/image0004251.jpg
34395,1.0,../input/affectnetsample/train_class/class001/image0011510.jpg
34396,6.0,../input/affectnetsample/train_class/class006/image0042421.jpg
34397,7.0,../input/affectnetsample/train_class/class007/image0015343.jpg
34398,5.0,../input/affectnetsample/train_class/class005/image0012478.jpg
34399,5.0,../input/affectnetsample/train_class/class005/image0036609.jpg
34400,4.0,../input/affectnetsample/train_class/class004/image0031677.jpg
34401,5.0,../input/affectnetsample/train_class/class005/image0027832.jpg
34402,7.0,../input/affectnetsample/train_class/class007/image0014667.jpg
34403,4.0,../input/affectnetsample/train_class/class004/image0032948.jpg
34404,7.0,../input/affectnetsample/train_class/class007/image0030260.jpg
34405,7.0,../input/affectnetsample/train_class/class007/image0025738.jpg
34406,4.0,../input/affectnetsample/train_class/class004/image0034461.jpg
34407,4.0,../input/affectnetsample/train_class/class004/image0000788.jpg
34408,6.0,../input/affectnetsample/train_class/class006/image0032572.jpg
34409,6.0,../input/affectnetsample/train_class/class006/image0024576.jpg
34410,3.0,../input/affectnetsample/train_class/class003/image0022677.jpg
34411,8.0,../input/affectnetsample/train_class/class008/image0037826.jpg
34412,5.0,../input/affectnetsample/train_class/class005/image0040470.jpg
34413,1.0,../input/affectnetsample/train_class/class001/image0001848.jpg
34414,7.0,../input/affectnetsample/train_class/class007/image0016804.jpg
34415,1.0,../input/affectnetsample/train_class/class001/image0001379.jpg
34416,7.0,../input/affectnetsample/train_class/class007/image0019639.jpg
34417,8.0,../input/affectnetsample/train_class/class008/image0039845.jpg
34418,2.0,../input/affectnetsample/train_class/class002/image0007664.jpg
34419,3.0,../input/affectnetsample/train_class/class003/image0019650.jpg
34420,1.0,../input/affectnetsample/train_class/class001/image0007546.jpg
34421,6.0,../input/affectnetsample/train_class/class006/image0024629.jpg
34422,7.0,../input/affectnetsample/train_class/class007/image0015183.jpg
34423,8.0,../input/affectnetsample/train_class/class008/image0039044.jpg
34424,6.0,../input/affectnetsample/train_class/class006/image0042326.jpg
34425,5.0,../input/affectnetsample/train_class/class005/image0036743.jpg
34426,3.0,../input/affectnetsample/train_class/class003/image0028615.jpg
34427,3.0,../input/affectnetsample/train_class/class003/image0028478.jpg
34428,6.0,../input/affectnetsample/train_class/class006/image0018803.jpg
34429,1.0,../input/affectnetsample/train_class/class001/image0015189.jpg
34430,6.0,../input/affectnetsample/train_class/class006/image0040520.jpg
34431,7.0,../input/affectnetsample/train_class/class007/image0019150.jpg
34432,3.0,../input/affectnetsample/train_class/class003/image0030490.jpg
34433,8.0,../input/affectnetsample/train_class/class008/image0038471.jpg
34434,6.0,../input/affectnetsample/train_class/class006/image0027182.jpg
34435,5.0,../input/affectnetsample/train_class/class005/image0018373.jpg
34436,5.0,../input/affectnetsample/train_class/class005/image0040234.jpg
34437,2.0,../input/affectnetsample/train_class/class002/image0003792.jpg
34438,6.0,../input/affectnetsample/train_class/class006/image0015750.jpg
34439,8.0,../input/affectnetsample/train_class/class008/image0040687.jpg
34440,2.0,../input/affectnetsample/train_class/class002/image0003300.jpg
34441,4.0,../input/affectnetsample/train_class/class004/image0033981.jpg
34442,6.0,../input/affectnetsample/train_class/class006/image0021775.jpg
34443,8.0,../input/affectnetsample/train_class/class008/image0038334.jpg
34444,5.0,../input/affectnetsample/train_class/class005/image0027008.jpg
34445,1.0,../input/affectnetsample/train_class/class001/image0000979.jpg
34446,6.0,../input/affectnetsample/train_class/class006/image0025628.jpg
34447,2.0,../input/affectnetsample/train_class/class002/image0003684.jpg
34448,7.0,../input/affectnetsample/train_class/class007/image0015635.jpg
34449,4.0,../input/affectnetsample/train_class/class004/image0032619.jpg
34450,4.0,../input/affectnetsample/train_class/class004/image0031138.jpg
34451,6.0,../input/affectnetsample/train_class/class006/image0029017.jpg
34452,2.0,../input/affectnetsample/train_class/class002/image0011491.jpg
34453,8.0,../input/affectnetsample/train_class/class008/image0041771.jpg
34454,4.0,../input/affectnetsample/train_class/class004/image0033471.jpg
34455,3.0,../input/affectnetsample/train_class/class003/image0020462.jpg
34456,3.0,../input/affectnetsample/train_class/class003/image0018771.jpg
34457,7.0,../input/affectnetsample/train_class/class007/image0025819.jpg
34458,6.0,../input/affectnetsample/train_class/class006/image0028955.jpg
34459,4.0,../input/affectnetsample/train_class/class004/image0024855.jpg
34460,2.0,../input/affectnetsample/train_class/class002/image0004505.jpg
34461,1.0,../input/affectnetsample/train_class/class001/image0016717.jpg
34462,5.0,../input/affectnetsample/train_class/class005/image0025977.jpg
34463,2.0,../input/affectnetsample/train_class/class002/image0008941.jpg
34464,8.0,../input/affectnetsample/train_class/class008/image0001046.jpg
34465,4.0,../input/affectnetsample/train_class/class004/image0028842.jpg
34466,6.0,../input/affectnetsample/train_class/class006/image0036020.jpg
34467,1.0,../input/affectnetsample/train_class/class001/image0016106.jpg
34468,3.0,../input/affectnetsample/train_class/class003/image0012902.jpg
34469,1.0,../input/affectnetsample/train_class/class001/image0000316.jpg
34470,7.0,../input/affectnetsample/train_class/class007/image0021539.jpg
34471,4.0,../input/affectnetsample/train_class/class004/image0033485.jpg
34472,4.0,../input/affectnetsample/train_class/class004/image0000608.jpg
34473,4.0,../input/affectnetsample/train_class/class004/image0033522.jpg
34474,1.0,../input/affectnetsample/train_class/class001/image0014738.jpg
34475,1.0,../input/affectnetsample/train_class/class001/image0004629.jpg
34476,2.0,../input/affectnetsample/train_class/class002/image0003950.jpg
34477,5.0,../input/affectnetsample/train_class/class005/image0035146.jpg
34478,1.0,../input/affectnetsample/train_class/class001/image0006954.jpg
34479,3.0,../input/affectnetsample/train_class/class003/image0018272.jpg
34480,5.0,../input/affectnetsample/train_class/class005/image0035901.jpg
34481,4.0,../input/affectnetsample/train_class/class004/image0030767.jpg
34482,2.0,../input/affectnetsample/train_class/class002/image0005724.jpg
34483,8.0,../input/affectnetsample/train_class/class008/image0027022.jpg
34484,7.0,../input/affectnetsample/train_class/class007/image0020404.jpg
34485,1.0,../input/affectnetsample/train_class/class001/image0013313.jpg
34486,7.0,../input/affectnetsample/train_class/class007/image0019530.jpg
34487,3.0,../input/affectnetsample/train_class/class003/image0028204.jpg
34488,5.0,../input/affectnetsample/train_class/class005/image0006926.jpg
34489,1.0,../input/affectnetsample/train_class/class001/image0017076.jpg
34490,5.0,../input/affectnetsample/train_class/class005/image0010389.jpg
34491,3.0,../input/affectnetsample/train_class/class003/image0011201.jpg
34492,2.0,../input/affectnetsample/train_class/class002/image0011568.jpg
34493,1.0,../input/affectnetsample/train_class/class001/image0000025.jpg
34494,1.0,../input/affectnetsample/train_class/class001/image0008484.jpg
34495,2.0,../input/affectnetsample/train_class/class002/image0008853.jpg
34496,7.0,../input/affectnetsample/train_class/class007/image0016893.jpg
34497,1.0,../input/affectnetsample/train_class/class001/image0016137.jpg
34498,7.0,../input/affectnetsample/train_class/class007/image0003734.jpg
34499,2.0,../input/affectnetsample/train_class/class002/image0007638.jpg
34500,5.0,../input/affectnetsample/train_class/class005/image0001316.jpg
34501,5.0,../input/affectnetsample/train_class/class005/image0015573.jpg
34502,6.0,../input/affectnetsample/train_class/class006/image0037441.jpg
34503,8.0,../input/affectnetsample/train_class/class008/image0034720.jpg
34504,8.0,../input/affectnetsample/train_class/class008/image0042339.jpg
34505,8.0,../input/affectnetsample/train_class/class008/image0041969.jpg
34506,7.0,../input/affectnetsample/train_class/class007/image0013872.jpg
34507,7.0,../input/affectnetsample/train_class/class007/image0029093.jpg
34508,8.0,../input/affectnetsample/train_class/class008/image0041446.jpg
34509,7.0,../input/affectnetsample/train_class/class007/image0028121.jpg
34510,7.0,../input/affectnetsample/train_class/class007/image0002532.jpg
34511,2.0,../input/affectnetsample/train_class/class002/image0006124.jpg
34512,3.0,../input/affectnetsample/train_class/class003/image0001616.jpg
34513,7.0,../input/affectnetsample/train_class/class007/image0025996.jpg
34514,6.0,../input/affectnetsample/train_class/class006/image0037915.jpg
34515,1.0,../input/affectnetsample/train_class/class001/image0006936.jpg
34516,7.0,../input/affectnetsample/train_class/class007/image0028916.jpg
34517,5.0,../input/affectnetsample/train_class/class005/image0039996.jpg
34518,3.0,../input/affectnetsample/train_class/class003/image0022571.jpg
34519,4.0,../input/affectnetsample/train_class/class004/image0031073.jpg
34520,3.0,../input/affectnetsample/train_class/class003/image0024291.jpg
34521,7.0,../input/affectnetsample/train_class/class007/image0019371.jpg
34522,1.0,../input/affectnetsample/train_class/class001/image0012918.jpg
34523,8.0,../input/affectnetsample/train_class/class008/image0040592.jpg
34524,3.0,../input/affectnetsample/train_class/class003/image0025231.jpg
34525,6.0,../input/affectnetsample/train_class/class006/image0030905.jpg
34526,7.0,../input/affectnetsample/train_class/class007/image0023018.jpg
34527,4.0,../input/affectnetsample/train_class/class004/image0032786.jpg
34528,8.0,../input/affectnetsample/train_class/class008/image0019511.jpg
34529,4.0,../input/affectnetsample/train_class/class004/image0018875.jpg
34530,4.0,../input/affectnetsample/train_class/class004/image0026498.jpg
34531,3.0,../input/affectnetsample/train_class/class003/image0002731.jpg
34532,2.0,../input/affectnetsample/train_class/class002/image0006622.jpg
34533,7.0,../input/affectnetsample/train_class/class007/image0005962.jpg
34534,4.0,../input/affectnetsample/train_class/class004/image0021256.jpg
34535,6.0,../input/affectnetsample/train_class/class006/image0035582.jpg
34536,4.0,../input/affectnetsample/train_class/class004/image0006583.jpg
34537,3.0,../input/affectnetsample/train_class/class003/image0022871.jpg
34538,1.0,../input/affectnetsample/train_class/class001/image0004536.jpg
34539,4.0,../input/affectnetsample/train_class/class004/image0034388.jpg
34540,2.0,../input/affectnetsample/train_class/class002/image0007442.jpg
34541,6.0,../input/affectnetsample/train_class/class006/image0039615.jpg
34542,5.0,../input/affectnetsample/train_class/class005/image0036647.jpg
34543,3.0,../input/affectnetsample/train_class/class003/image0028248.jpg
34544,7.0,../input/affectnetsample/train_class/class007/image0028745.jpg
34545,5.0,../input/affectnetsample/train_class/class005/image0011993.jpg
34546,4.0,../input/affectnetsample/train_class/class004/image0006343.jpg
34547,5.0,../input/affectnetsample/train_class/class005/image0006953.jpg
34548,6.0,../input/affectnetsample/train_class/class006/image0041194.jpg
34549,2.0,../input/affectnetsample/train_class/class002/image0005931.jpg
34550,5.0,../input/affectnetsample/train_class/class005/image0031776.jpg
34551,4.0,../input/affectnetsample/train_class/class004/image0020403.jpg
34552,8.0,../input/affectnetsample/train_class/class008/image0011460.jpg
34553,2.0,../input/affectnetsample/train_class/class002/image0001927.jpg
34554,1.0,../input/affectnetsample/train_class/class001/image0008163.jpg
34555,7.0,../input/affectnetsample/train_class/class007/image0018866.jpg
34556,2.0,../input/affectnetsample/train_class/class002/image0007475.jpg
34557,1.0,../input/affectnetsample/train_class/class001/image0015477.jpg
34558,5.0,../input/affectnetsample/train_class/class005/image0038026.jpg
34559,1.0,../input/affectnetsample/train_class/class001/image0003829.jpg
34560,4.0,../input/affectnetsample/train_class/class004/image0026582.jpg
34561,8.0,../input/affectnetsample/train_class/class008/image0021348.jpg
34562,1.0,../input/affectnetsample/train_class/class001/image0012261.jpg
34563,5.0,../input/affectnetsample/train_class/class005/image0036361.jpg
34564,1.0,../input/affectnetsample/train_class/class001/image0016789.jpg
34565,8.0,../input/affectnetsample/train_class/class008/image0039182.jpg
34566,5.0,../input/affectnetsample/train_class/class005/image0025481.jpg
34567,8.0,../input/affectnetsample/train_class/class008/image0041930.jpg
34568,4.0,../input/affectnetsample/train_class/class004/image0033871.jpg
34569,4.0,../input/affectnetsample/train_class/class004/image0022077.jpg
34570,2.0,../input/affectnetsample/train_class/class002/image0005350.jpg
34571,7.0,../input/affectnetsample/train_class/class007/image0026496.jpg
34572,5.0,../input/affectnetsample/train_class/class005/image0033104.jpg
34573,2.0,../input/affectnetsample/train_class/class002/image0009648.jpg
34574,1.0,../input/affectnetsample/train_class/class001/image0016959.jpg
34575,6.0,../input/affectnetsample/train_class/class006/image0039284.jpg
34576,6.0,../input/affectnetsample/train_class/class006/image0000490.jpg
34577,8.0,../input/affectnetsample/train_class/class008/image0042309.jpg
34578,1.0,../input/affectnetsample/train_class/class001/image0013717.jpg
34579,2.0,../input/affectnetsample/train_class/class002/image0002953.jpg
34580,2.0,../input/affectnetsample/train_class/class002/image0007793.jpg
34581,8.0,../input/affectnetsample/train_class/class008/image0036042.jpg
34582,4.0,../input/affectnetsample/train_class/class004/image0028088.jpg
34583,4.0,../input/affectnetsample/train_class/class004/image0014122.jpg
34584,2.0,../input/affectnetsample/train_class/class002/image0006906.jpg
34585,7.0,../input/affectnetsample/train_class/class007/image0026970.jpg
34586,2.0,../input/affectnetsample/train_class/class002/image0008120.jpg
34587,4.0,../input/affectnetsample/train_class/class004/image0015104.jpg
34588,1.0,../input/affectnetsample/train_class/class001/image0013610.jpg
34589,2.0,../input/affectnetsample/train_class/class002/image0000611.jpg
34590,4.0,../input/affectnetsample/train_class/class004/image0031260.jpg
34591,4.0,../input/affectnetsample/train_class/class004/image0014346.jpg
34592,6.0,../input/affectnetsample/train_class/class006/image0033266.jpg
34593,5.0,../input/affectnetsample/train_class/class005/image0026272.jpg
34594,1.0,../input/affectnetsample/train_class/class001/image0015118.jpg
34595,7.0,../input/affectnetsample/train_class/class007/image0028399.jpg
34596,8.0,../input/affectnetsample/train_class/class008/image0020492.jpg
34597,8.0,../input/affectnetsample/train_class/class008/image0034132.jpg
34598,8.0,../input/affectnetsample/train_class/class008/image0040202.jpg
34599,6.0,../input/affectnetsample/train_class/class006/image0033913.jpg
34600,3.0,../input/affectnetsample/train_class/class003/image0029400.jpg
34601,8.0,../input/affectnetsample/train_class/class008/image0030803.jpg
34602,5.0,../input/affectnetsample/train_class/class005/image0030941.jpg
34603,5.0,../input/affectnetsample/train_class/class005/image0036959.jpg
34604,7.0,../input/affectnetsample/train_class/class007/image0017627.jpg
34605,4.0,../input/affectnetsample/train_class/class004/image0029387.jpg
34606,1.0,../input/affectnetsample/train_class/class001/image0017427.jpg
34607,1.0,../input/affectnetsample/train_class/class001/image0006324.jpg
34608,1.0,../input/affectnetsample/train_class/class001/image0008388.jpg
34609,7.0,../input/affectnetsample/train_class/class007/image0002581.jpg
34610,4.0,../input/affectnetsample/train_class/class004/image0007296.jpg
34611,2.0,../input/affectnetsample/train_class/class002/image0009087.jpg
34612,4.0,../input/affectnetsample/train_class/class004/image0024122.jpg
34613,7.0,../input/affectnetsample/train_class/class007/image0029242.jpg
34614,2.0,../input/affectnetsample/train_class/class002/image0010866.jpg
34615,4.0,../input/affectnetsample/train_class/class004/image0032212.jpg
34616,2.0,../input/affectnetsample/train_class/class002/image0011331.jpg
34617,3.0,../input/affectnetsample/train_class/class003/image0025886.jpg
34618,3.0,../input/affectnetsample/train_class/class003/image0022483.jpg
34619,4.0,../input/affectnetsample/train_class/class004/image0028818.jpg
34620,1.0,../input/affectnetsample/train_class/class001/image0013057.jpg
34621,7.0,../input/affectnetsample/train_class/class007/image0018606.jpg
34622,6.0,../input/affectnetsample/train_class/class006/image0038855.jpg
34623,6.0,../input/affectnetsample/train_class/class006/image0036055.jpg
34624,4.0,../input/affectnetsample/train_class/class004/image0005179.jpg
34625,3.0,../input/affectnetsample/train_class/class003/image0019159.jpg
34626,4.0,../input/affectnetsample/train_class/class004/image0015784.jpg
34627,6.0,../input/affectnetsample/train_class/class006/image0038781.jpg
34628,2.0,../input/affectnetsample/train_class/class002/image0008486.jpg
34629,3.0,../input/affectnetsample/train_class/class003/image0017281.jpg
34630,1.0,../input/affectnetsample/train_class/class001/image0010456.jpg
34631,5.0,../input/affectnetsample/train_class/class005/image0022767.jpg
34632,8.0,../input/affectnetsample/train_class/class008/image0024044.jpg
34633,4.0,../input/affectnetsample/train_class/class004/image0004195.jpg
34634,8.0,../input/affectnetsample/train_class/class008/image0041730.jpg
34635,2.0,../input/affectnetsample/train_class/class002/image0004388.jpg
34636,1.0,../input/affectnetsample/train_class/class001/image0015431.jpg
34637,4.0,../input/affectnetsample/train_class/class004/image0010577.jpg
34638,2.0,../input/affectnetsample/train_class/class002/image0000149.jpg
34639,7.0,../input/affectnetsample/train_class/class007/image0026902.jpg
34640,6.0,../input/affectnetsample/train_class/class006/image0020954.jpg
34641,7.0,../input/affectnetsample/train_class/class007/image0025655.jpg
34642,6.0,../input/affectnetsample/train_class/class006/image0041659.jpg
34643,4.0,../input/affectnetsample/train_class/class004/image0021362.jpg
34644,7.0,../input/affectnetsample/train_class/class007/image0004946.jpg
34645,1.0,../input/affectnetsample/train_class/class001/image0013590.jpg
34646,7.0,../input/affectnetsample/train_class/class007/image0028470.jpg
34647,4.0,../input/affectnetsample/train_class/class004/image0006399.jpg
34648,3.0,../input/affectnetsample/train_class/class003/image0018089.jpg
34649,6.0,../input/affectnetsample/train_class/class006/image0039321.jpg
34650,6.0,../input/affectnetsample/train_class/class006/image0041101.jpg
34651,6.0,../input/affectnetsample/train_class/class006/image0023569.jpg
34652,3.0,../input/affectnetsample/train_class/class003/image0022842.jpg
34653,2.0,../input/affectnetsample/train_class/class002/image0000413.jpg
34654,3.0,../input/affectnetsample/train_class/class003/image0028060.jpg
34655,1.0,../input/affectnetsample/train_class/class001/image0015534.jpg
34656,1.0,../input/affectnetsample/train_class/class001/image0004834.jpg
34657,5.0,../input/affectnetsample/train_class/class005/image0038318.jpg
34658,4.0,../input/affectnetsample/train_class/class004/image0008077.jpg
34659,2.0,../input/affectnetsample/train_class/class002/image0009999.jpg
34660,2.0,../input/affectnetsample/train_class/class002/image0000296.jpg
34661,8.0,../input/affectnetsample/train_class/class008/image0027150.jpg
34662,8.0,../input/affectnetsample/train_class/class008/image0042342.jpg
34663,8.0,../input/affectnetsample/train_class/class008/image0039105.jpg
34664,1.0,../input/affectnetsample/train_class/class001/image0000678.jpg
34665,2.0,../input/affectnetsample/train_class/class002/image0002383.jpg
34666,7.0,../input/affectnetsample/train_class/class007/image0025206.jpg
34667,3.0,../input/affectnetsample/train_class/class003/image0027511.jpg
34668,4.0,../input/affectnetsample/train_class/class004/image0034835.jpg
34669,5.0,../input/affectnetsample/train_class/class005/image0023894.jpg
34670,8.0,../input/affectnetsample/train_class/class008/image0025343.jpg
34671,5.0,../input/affectnetsample/train_class/class005/image0035894.jpg
34672,8.0,../input/affectnetsample/train_class/class008/image0038009.jpg
34673,1.0,../input/affectnetsample/train_class/class001/image0017346.jpg
34674,6.0,../input/affectnetsample/train_class/class006/image0038570.jpg
34675,3.0,../input/affectnetsample/train_class/class003/image0007623.jpg
34676,5.0,../input/affectnetsample/train_class/class005/image0032367.jpg
34677,3.0,../input/affectnetsample/train_class/class003/image0012900.jpg
34678,4.0,../input/affectnetsample/train_class/class004/image0004385.jpg
34679,3.0,../input/affectnetsample/train_class/class003/image0018086.jpg
34680,5.0,../input/affectnetsample/train_class/class005/image0039721.jpg
34681,7.0,../input/affectnetsample/train_class/class007/image0028009.jpg
34682,3.0,../input/affectnetsample/train_class/class003/image0030264.jpg
34683,5.0,../input/affectnetsample/train_class/class005/image0040415.jpg
34684,7.0,../input/affectnetsample/train_class/class007/image0023979.jpg
34685,5.0,../input/affectnetsample/train_class/class005/image0040264.jpg
34686,7.0,../input/affectnetsample/train_class/class007/image0013864.jpg
34687,2.0,../input/affectnetsample/train_class/class002/image0001504.jpg
34688,4.0,../input/affectnetsample/train_class/class004/image0023769.jpg
34689,7.0,../input/affectnetsample/train_class/class007/image0016740.jpg
34690,6.0,../input/affectnetsample/train_class/class006/image0023325.jpg
34691,4.0,../input/affectnetsample/train_class/class004/image0018186.jpg
34692,7.0,../input/affectnetsample/train_class/class007/image0009663.jpg
34693,5.0,../input/affectnetsample/train_class/class005/image0032491.jpg
34694,7.0,../input/affectnetsample/train_class/class007/image0030063.jpg
34695,8.0,../input/affectnetsample/train_class/class008/image0035230.jpg
34696,2.0,../input/affectnetsample/train_class/class002/image0003551.jpg
34697,4.0,../input/affectnetsample/train_class/class004/image0027360.jpg
34698,6.0,../input/affectnetsample/train_class/class006/image0041278.jpg
34699,7.0,../input/affectnetsample/train_class/class007/image0029836.jpg
34700,6.0,../input/affectnetsample/train_class/class006/image0039744.jpg
34701,1.0,../input/affectnetsample/train_class/class001/image0012174.jpg
34702,6.0,../input/affectnetsample/train_class/class006/image0037230.jpg
34703,7.0,../input/affectnetsample/train_class/class007/image0029959.jpg
34704,4.0,../input/affectnetsample/train_class/class004/image0018112.jpg
34705,5.0,../input/affectnetsample/train_class/class005/image0040159.jpg
34706,7.0,../input/affectnetsample/train_class/class007/image0026112.jpg
34707,3.0,../input/affectnetsample/train_class/class003/image0012334.jpg
34708,3.0,../input/affectnetsample/train_class/class003/image0025357.jpg
34709,7.0,../input/affectnetsample/train_class/class007/image0003670.jpg
34710,4.0,../input/affectnetsample/train_class/class004/image0021023.jpg
34711,4.0,../input/affectnetsample/train_class/class004/image0031382.jpg
34712,1.0,../input/affectnetsample/train_class/class001/image0012866.jpg
34713,7.0,../input/affectnetsample/train_class/class007/image0029529.jpg
34714,7.0,../input/affectnetsample/train_class/class007/image0023792.jpg
34715,2.0,../input/affectnetsample/train_class/class002/image0007433.jpg
34716,7.0,../input/affectnetsample/train_class/class007/image0012969.jpg
34717,3.0,../input/affectnetsample/train_class/class003/image0030194.jpg
34718,3.0,../input/affectnetsample/train_class/class003/image0003429.jpg
34719,1.0,../input/affectnetsample/train_class/class001/image0016475.jpg
34720,7.0,../input/affectnetsample/train_class/class007/image0029667.jpg
34721,2.0,../input/affectnetsample/train_class/class002/image0011241.jpg
34722,7.0,../input/affectnetsample/train_class/class007/image0026690.jpg
34723,6.0,../input/affectnetsample/train_class/class006/image0042315.jpg
34724,5.0,../input/affectnetsample/train_class/class005/image0032358.jpg
34725,8.0,../input/affectnetsample/train_class/class008/image0001968.jpg
34726,4.0,../input/affectnetsample/train_class/class004/image0033402.jpg
34727,2.0,../input/affectnetsample/train_class/class002/image0007016.jpg
34728,6.0,../input/affectnetsample/train_class/class006/image0041164.jpg
34729,5.0,../input/affectnetsample/train_class/class005/image0039407.jpg
34730,8.0,../input/affectnetsample/train_class/class008/image0019345.jpg
34731,3.0,../input/affectnetsample/train_class/class003/image0028318.jpg
34732,5.0,../input/affectnetsample/train_class/class005/image0039382.jpg
34733,4.0,../input/affectnetsample/train_class/class004/image0032145.jpg
34734,7.0,../input/affectnetsample/train_class/class007/image0030625.jpg
34735,6.0,../input/affectnetsample/train_class/class006/image0012350.jpg
34736,4.0,../input/affectnetsample/train_class/class004/image0027823.jpg
34737,2.0,../input/affectnetsample/train_class/class002/image0005020.jpg
34738,5.0,../input/affectnetsample/train_class/class005/image0038114.jpg
34739,5.0,../input/affectnetsample/train_class/class005/image0038207.jpg
34740,2.0,../input/affectnetsample/train_class/class002/image0001876.jpg
34741,7.0,../input/affectnetsample/train_class/class007/image0022971.jpg
34742,5.0,../input/affectnetsample/train_class/class005/image0020888.jpg
34743,7.0,../input/affectnetsample/train_class/class007/image0025506.jpg
34744,5.0,../input/affectnetsample/train_class/class005/image0022832.jpg
34745,1.0,../input/affectnetsample/train_class/class001/image0013997.jpg
34746,8.0,../input/affectnetsample/train_class/class008/image0034474.jpg
34747,3.0,../input/affectnetsample/train_class/class003/image0026990.jpg
34748,7.0,../input/affectnetsample/train_class/class007/image0030019.jpg
34749,6.0,../input/affectnetsample/train_class/class006/image0035505.jpg
34750,3.0,../input/affectnetsample/train_class/class003/image0021848.jpg
34751,7.0,../input/affectnetsample/train_class/class007/image0029977.jpg
34752,6.0,../input/affectnetsample/train_class/class006/image0031101.jpg
34753,3.0,../input/affectnetsample/train_class/class003/image0021700.jpg
34754,3.0,../input/affectnetsample/train_class/class003/image0029094.jpg
34755,4.0,../input/affectnetsample/train_class/class004/image0027863.jpg
34756,8.0,../input/affectnetsample/train_class/class008/image0042206.jpg
34757,1.0,../input/affectnetsample/train_class/class001/image0005145.jpg
34758,2.0,../input/affectnetsample/train_class/class002/image0002653.jpg
34759,4.0,../input/affectnetsample/train_class/class004/image0030866.jpg
34760,8.0,../input/affectnetsample/train_class/class008/image0031314.jpg
34761,1.0,../input/affectnetsample/train_class/class001/image0008129.jpg
34762,1.0,../input/affectnetsample/train_class/class001/image0012870.jpg
34763,6.0,../input/affectnetsample/train_class/class006/image0033997.jpg
34764,2.0,../input/affectnetsample/train_class/class002/image0001514.jpg
34765,4.0,../input/affectnetsample/train_class/class004/image0025454.jpg
34766,7.0,../input/affectnetsample/train_class/class007/image0002373.jpg
34767,3.0,../input/affectnetsample/train_class/class003/image0023041.jpg
34768,6.0,../input/affectnetsample/train_class/class006/image0012144.jpg
34769,6.0,../input/affectnetsample/train_class/class006/image0041439.jpg
34770,8.0,../input/affectnetsample/train_class/class008/image0033242.jpg
34771,5.0,../input/affectnetsample/train_class/class005/image0034760.jpg
34772,4.0,../input/affectnetsample/train_class/class004/image0019923.jpg
34773,8.0,../input/affectnetsample/train_class/class008/image0027075.jpg
34774,7.0,../input/affectnetsample/train_class/class007/image0020397.jpg
34775,1.0,../input/affectnetsample/train_class/class001/image0001539.jpg
34776,6.0,../input/affectnetsample/train_class/class006/image0039762.jpg
34777,1.0,../input/affectnetsample/train_class/class001/image0009034.jpg
34778,1.0,../input/affectnetsample/train_class/class001/image0002209.jpg
34779,1.0,../input/affectnetsample/train_class/class001/image0015224.jpg
34780,6.0,../input/affectnetsample/train_class/class006/image0020991.jpg
34781,4.0,../input/affectnetsample/train_class/class004/image0014620.jpg
34782,5.0,../input/affectnetsample/train_class/class005/image0031383.jpg
34783,3.0,../input/affectnetsample/train_class/class003/image0022655.jpg
34784,3.0,../input/affectnetsample/train_class/class003/image0026928.jpg
34785,3.0,../input/affectnetsample/train_class/class003/image0009807.jpg
34786,6.0,../input/affectnetsample/train_class/class006/image0041482.jpg
34787,7.0,../input/affectnetsample/train_class/class007/image0013329.jpg
34788,8.0,../input/affectnetsample/train_class/class008/image0030229.jpg
34789,3.0,../input/affectnetsample/train_class/class003/image0001421.jpg
34790,6.0,../input/affectnetsample/train_class/class006/image0037042.jpg
34791,6.0,../input/affectnetsample/train_class/class006/image0041017.jpg
34792,1.0,../input/affectnetsample/train_class/class001/image0010680.jpg
